"","year","country","pa_b","spatial_lag","time_spatial_lag","rel_lag","time_rel_lag","trade_lag","time_trade_lag","trade_lag_20","time_trade_lag_20","lang_lag","time_lang_lag","env_igo_lag","time_env_igo_lag","env_igo_lag_20","time_env_igo_lag_20","gdppc","tradeo","gdpg","fdiprop","odaprop","nrr","popd","fhipr","region","b_prop","US","env_igo_nb","riskset","log_gdppc","log_tradeo","log_b_prop","log_popd"
"3892",1993,"IRL",0,0.5,0.5,0.861111111111112,0.921348314606743,0.812287236978615,0.816074592159678,0.806685802968475,0.813988047949657,0.864406779661016,0.896551724137932,0.872770511296077,0.868829337094498,0.872135102533171,0.868686868686869,15714.38475,109.54547,3.343274086,0.0260767725516127,0,0.146268186,51.65379591,1,"Northern Europe",0.696969696969697,1,14,1,9.66233179797211,4.69633971420521,-0.36101334553733,3.94456368579838
"3893",1993,"IRQ",0,0.875,0.875,0.951219512195122,0.911764705882353,NA,NA,NA,NA,0.869565217391304,0.826086956521739,0.86519607843137,0.867007672634272,0.86519607843137,0.867007672634272,30.11431551,1.921145633,32.5922112,0.00016796949657037,0.249425682806258,NA,42.03688639,7,"Western Asia",0.696969696969697,1,3,1,3.40500065703266,0.652921691948827,-0.36101334553733,3.73854748023074
"3894",1993,"KHM",1,1,1,0.75,1,NA,NA,NA,NA,NA,NA,0.87138263665595,0.869127516778524,0.87138263665595,0.869127516778524,NA,NA,NA,NA,NA,NA,55.05446975,6,"South-Eastern Asia",0.696969696969697,1,3,1,NA,NA,-0.36101334553733,4.00832305424136
"3895",1993,"MAC",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13197.60206,147.1221828,13.29907893,-0.00396793818125845,2.64529202316664e-05,0.001950019,18618.5,NA,"Eastern Asia",0.696969696969697,1,NA,1,9.48779042995069,4.99126341705386,-0.36101334553733,9.83191098904684
"3896",1993,"MCO",0,0.333333333333333,NA,0.870370370370371,NA,NA,NA,NA,NA,NA,NA,0.865116279069768,NA,0.865116279069768,NA,88887.20416,NA,1.366639673,NA,0,0,15191.90923,NA,"Western Europe",0.696969696969697,1,0,1,11.3951234759342,NA,-0.36101334553733,9.62851827761908
"3897",1993,"MDV",0,0,1,0.951219512195122,0.911764705882353,NA,NA,NA,NA,NA,NA,0.863543788187373,0.862222222222222,0.859307359307359,0.858851674641149,1191.267394,161.3326148,NA,0.0231680627036849,0.108644175497996,0.017834587,797.12,6,"Southern Asia",0.696969696969697,1,5,1,7.08277305633086,5.0834681643196,-0.36101334553733,6.68100523207382
"3898",1993,"MHL",0,NA,NA,0.870370370370371,NA,NA,NA,NA,NA,0.864406779661016,0.896551724137932,0.888888888888887,NA,0.888888888888887,NA,1896.55316,NA,7.140858631,NA,0.0611664470970647,0,266.75,1,"Micronesia",0.696969696969697,1,0,1,7.54779339131876,NA,-0.36101334553733,5.58631189018186
"3899",1993,"MNE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.24282528,NA,"Southern Europe",0.696969696969697,1,0,1,NA,NA,-0.36101334553733,3.81204410022632
"3900",1993,"MNP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,104.626087,NA,"Micronesia",0.696969696969697,1,NA,1,NA,NA,-0.36101334553733,4.65039291824193
"3901",1993,"MSR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Caribbean",0.696969696969697,1,NA,1,NA,NA,-0.36101334553733,NA
"3902",1993,"MTQ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Caribbean",0.696969696969697,1,NA,1,NA,NA,-0.36101334553733,NA
"3903",1993,"MYT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Eastern Africa",0.696969696969697,1,NA,1,NA,NA,-0.36101334553733,NA
"3904",1993,"NCL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16261.95536,45.39188003,0.519994838,NA,0.122433070312087,8.11694995,9.83583151,NA,"Melanesia",0.696969696969697,1,NA,1,9.69658363171421,3.81533323508627,-0.36101334553733,2.28603199427636
"3905",1993,"NFK",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Australia and New Zealand",0.696969696969697,1,NA,1,NA,NA,-0.36101334553733,NA
"3906",1993,"NIU",0,NA,NA,NA,NA,NA,NA,NA,NA,0.864406779661016,0.896551724137932,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Polynesia",0.696969696969697,1,NA,1,NA,NA,-0.36101334553733,NA
"3907",1993,"NRU",0,NA,NA,NA,NA,NA,NA,NA,NA,0.881355932203389,0.896551724137932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.45,1,"Micronesia",0.696969696969697,1,0,1,NA,NA,-0.36101334553733,6.22742560213281
"3908",1993,"PCN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Polynesia",0.696969696969697,1,NA,1,NA,NA,-0.36101334553733,NA
"3909",1993,"PRI",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9659.3389,105.221044,4.564051815,NA,0,0,404.1912063,NA,"Caribbean",0.696969696969697,1,NA,1,9.17568048801165,4.65606331832149,-0.36101334553733,6.00188804891891
"3910",1993,"PSE",0,NA,NA,NA,NA,NA,NA,NA,NA,0.869565217391304,0.826086956521739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359.4004983,NA,"Western Asia",0.696969696969697,1,NA,1,NA,NA,-0.36101334553733,5.88443736082596
"3911",1993,"PYF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16909.97584,25.42830584,-1.457388289,8.07801030627237e-06,0.0879937685549945,0.00116068,60.0057377,NA,"Polynesia",0.696969696969697,1,NA,1,9.73565901315122,3.23586295668785,-0.36101334553733,4.09444018598334
"3912",1993,"REU",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Eastern Africa",0.696969696969697,1,NA,1,NA,NA,-0.36101334553733,NA
"3913",1993,"SHN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Western Africa",0.696969696969697,1,NA,1,NA,NA,-0.36101334553733,NA
"3914",1993,"SLV",0,1,1,0.861111111111112,0.910112359550563,0.802547241036868,0.815298048883451,0.802116073936236,0.809013031346106,0.863636363636363,0.818181818181818,0.857777777777779,0.859016393442622,0.853717026378896,0.863636363636362,1047.043157,48.67524582,7.021963316,0.00263348136433704,0.0623989478926727,0.781151129,267.96361,3,"Central America",0.696969696969697,1,6,1,6.95372542969629,3.88517060147664,-0.36101334553733,5.59085118770934
"3915",1993,"SMR",0,0,1,0.861111111111112,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,396.8,1,"Southern Europe",0.696969696969697,1,0,1,NA,NA,-0.36101334553733,5.98343237541072
"3916",1993,"SOM",0,0.833333333333333,1,0.975609756097562,0.911764705882353,NA,NA,NA,NA,0.865853658536586,0.876543209876545,0.861702127659573,0.860696517412936,0.861702127659573,0.860696517412936,NA,NA,NA,NA,NA,NA,10.2466621,7,"Eastern Africa",0.696969696969697,1,5,1,NA,NA,-0.36101334553733,2.32695200376885
"3917",1993,"SPM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Northern America",0.696969696969697,1,NA,1,NA,NA,-0.36101334553733,NA
"3918",1993,"SRB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.42766979,NA,"Southern Europe",0.696969696969697,1,NA,1,NA,NA,-0.36101334553733,4.47081182054436
"3919",1993,"SSD",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Northern Africa",0.696969696969697,1,0,1,NA,NA,-0.36101334553733,NA
"3920",1993,"STP",0,1,0.75,0.861111111111112,0.910112359550563,NA,NA,NA,NA,0.833333333333333,0.666666666666667,0.859649122807019,0.862857142857141,0.859649122807019,0.862857142857141,NA,NA,NA,NA,NA,NA,130.8833333,2,"Middle Africa",0.696969696969697,1,2,1,NA,NA,-0.36101334553733,4.87430634089809
"3921",1993,"SVK",1,0.8,NA,0.870370370370371,NA,NA,NA,NA,NA,NA,NA,0.873150105708245,NA,0.879464285714286,NA,2920.917542,133.0607241,NA,NA,0,0.082069912,110.2913929,NA,"Eastern Europe",0.696969696969697,1,0,1,7.97965307261578,4.89080559620484,-0.36101334553733,4.7031258896698
"3922",1993,"SXM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,921.9117647,NA,"Caribbean",0.696969696969697,1,NA,1,NA,NA,-0.36101334553733,6.82644951908553
"3923",1993,"TCA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.69894737,NA,"Caribbean",0.696969696969697,1,NA,1,NA,NA,-0.36101334553733,2.6173189955756
"3924",1993,"TKL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Polynesia",0.696969696969697,1,NA,1,NA,NA,-0.36101334553733,NA
"3925",1993,"TLS",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.70376597,NA,"South-Eastern Asia",0.696969696969697,1,0,1,NA,NA,-0.36101334553733,3.96468691352544
"3926",1993,"TUV",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.257286,NA,2.788866584,NA,0.827264930808754,0,315.5333333,1,"Polynesia",0.696969696969697,1,0,1,6.93659273956593,NA,-0.36101334553733,5.7542643286984
"3927",1993,"URY",0,1,1,0.861111111111112,0.921348314606743,0.85304091493808,0.845175380340976,0.851807399085414,0.853164604893505,0.863636363636363,0.772727272727273,0.873194221508828,0.871972318339101,0.874794069192752,0.872987477638641,4083.479472,40.07304363,7.931588414,0.000877451825908649,0.00510086837034705,0.524820144,18.01926637,1,"South America",0.696969696969697,1,8,1,8.31470471572557,3.69070387958721,-0.36101334553733,2.89144153936476
"3928",1993,"VAT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Southern Europe",0.696969696969697,1,0,1,NA,NA,-0.36101334553733,NA
"3929",1993,"VCT",0,1,1,0.861111111111112,0.910112359550563,0.837596528370545,NA,0.854539559699623,NA,0.864406779661016,0.896551724137932,0.843478260869565,0.850467289719626,0.843478260869565,0.850467289719626,2454.960657,NA,6.377940627,0.0500079948752785,0.0652262521641787,0.036226504,290.3128205,1,"Caribbean",0.696969696969697,1,2,1,7.80586601443829,NA,-0.36101334553733,5.67095903299032
"3930",1993,"VGB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,109.84,NA,"Caribbean",0.696969696969697,1,NA,1,NA,NA,-0.36101334553733,4.69902476145972
"3931",1993,"WLF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Polynesia",0.696969696969697,1,NA,1,NA,NA,-0.36101334553733,NA
"3932",1993,"YEM",0,0.571428571428571,1,0.951219512195122,0.911764705882353,NA,NA,NA,NA,0.869565217391304,0.826086956521739,0.863128491620113,0.869186046511629,0.863128491620113,0.869186046511629,447.8143643,NA,8.207598137,0.111082747621892,0.0392610993616481,15.66669049,27.33824081,6,"Western Asia",0.696969696969697,1,3,1,6.10437878114013,NA,-0.36101334553733,3.30828648430971
"3933",1994,"ABW",0,NA,NA,NA,NA,NA,NA,NA,NA,0.92,0.92,NA,NA,NA,NA,14970.15234,NA,7.307693245,-0.016554925222713,0.0229496653486066,0.000925463,402,NA,"Caribbean",0.714285714285714,1,NA,1,9.6138136537146,NA,-0.336472236621213,5.99645208861902
"3934",1994,"AFG",0,1,1,0.975609756097562,0.951219512195122,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.47058553,7,"Southern Asia",0.714285714285714,1,8,1,NA,NA,-0.336472236621213,3.06668388352627
"3935",1994,"AIA",0,NA,NA,NA,NA,NA,NA,NA,NA,0.881355932203389,0.864406779661016,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Caribbean",0.714285714285714,1,NA,1,NA,NA,-0.336472236621213,NA
"3936",1994,"ARE",0,0.8,0.8,0.975609756097562,0.951219512195122,NA,0.881498889855994,NA,1,0.913043478260869,0.913043478260869,0.867213114754099,0.864406779661016,0.864620938628159,0.865619546247819,25019.37236,NA,1.261190951,0.00721471948894135,-0.000182830902516681,20.7484474,31.30504083,7,"Western Asia",0.714285714285714,1,5,1,10.1274056981747,NA,-0.336472236621213,3.44377913346092
"3937",1994,"ASM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,255.87,NA,"Polynesia",0.714285714285714,1,NA,1,NA,NA,-0.336472236621213,5.54466950299913
"3938",1994,"BES",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Caribbean",0.714285714285714,1,NA,1,NA,NA,-0.336472236621213,NA
"3939",1994,"BMU",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30900.69428,NA,3.008567124,NA,-0.00264782814211629,0,1090.925926,NA,"Northern America",0.714285714285714,1,NA,1,10.3385339312418,NA,-0.336472236621213,6.99478208801936
"3940",1994,"COM",0,0.75,0.75,0.975609756097562,0.951219512195122,NA,NA,NA,NA,0.918367346938776,0.918367346938776,0.875,0.865889212827986,0.865979381443298,0.865889212827986,977.4743116,35.75695192,3.006061307,0.000421092061742726,0.107357012902082,0.633194862,248.9618485,4,"Eastern Africa",0.714285714285714,1,3,1,6.88497201182111,3.57674470953596,-0.336472236621213,5.51729966584999
"3941",1994,"CPV",0,1,1,0.870370370370371,0.870370370370371,NA,NA,NA,NA,0.833333333333333,0.833333333333333,0.859884836852209,0.852071005917161,0.859884836852209,0.852071005917161,1251.866347,60.306432,8.708311376,0.00743054427419298,0.234412566753238,27.14440866,97.20818859,1,"Western Africa",0.714285714285714,1,4,1,7.13239079436424,4.09943876471132,-0.336472236621213,4.57685495267109
"3942",1994,"CUB",0,0.625,0.625,0.80952380952381,0.80952380952381,NA,NA,NA,NA,0.863636363636363,0.863636363636363,0.874547647768394,0.874003189792664,0.870324189526185,0.875613747954173,2063.222123,28.91583018,-14.87818069,NA,0.00196269062944752,0.756338384,100.9397952,7,"Caribbean",0.714285714285714,1,7,1,7.63202417717347,3.36438920224766,-0.336472236621213,4.61452425198198
"3943",1994,"CUW",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,324.9977477,NA,"Caribbean",0.714285714285714,1,NA,1,NA,NA,-0.336472236621213,5.78381825215188
"3944",1994,"CYM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,125.1583333,NA,"Caribbean",0.714285714285714,1,NA,1,NA,NA,-0.336472236621213,4.82957960215721
"3945",1994,"DJI",0,0.6,0.6,0.975609756097562,0.951219512195122,NA,NA,NA,NA,0.938775510204082,0.938775510204082,0.874743326488706,0.869565217391304,0.874743326488706,0.869565217391304,762.4751841,NA,NA,0.00305457425585725,0.28844637754257,0.380891594,26.3688956,6,"Eastern Africa",0.714285714285714,1,4,1,6.63656996250933,NA,-0.336472236621213,3.27218511856287
"3946",1994,"DNK",0,0.916666666666667,0.916666666666667,0.870370370370371,0.870370370370371,0.855386579471918,0.844080379766982,0.853619626413779,0.841961322990781,NA,NA,0.861566484517304,0.856535600425079,0.858867223769731,0.856068743286788,27597.97523,65.6049286,0.010687631,0.0119609917735132,0,0.36199425,129.7157,1,"Northern Europe",0.714285714285714,1,19,1,10.2254976877823,4.1836508242254,-0.336472236621213,4.86534513257024
"3947",1994,"DOM",0,0.857142857142857,0.857142857142857,0.861111111111112,0.861111111111112,0.810737893148393,0.809626532481542,0.791764609842167,0.806285151208913,0.863636363636363,0.863636363636363,0.862559241706162,0.861635220125788,0.858536585365854,0.861513687600645,1726.625479,78.00289677,7.364513042,0.0145783488936631,0.000314195154202696,0.27024182,156.8220658,3,"Caribbean",0.714285714285714,1,6,1,7.45392419243991,4.35674596407691,-0.336472236621213,5.05511182378067
"3948",1994,"ERI",0,1,1,0.80952380952381,0.80952380952381,NA,NA,NA,NA,0.881355932203389,0.864406779661016,0.873949579831931,0.857142857142855,0.874186550976139,0.857142857142855,236.1301243,102.0600016,13.4547625,2.13733344212532e-08,0.144718845399958,5.389152202,19.6180099,6,"Eastern Africa",0.714285714285714,1,5,1,5.46438302722728,4.62556089131288,-0.336472236621213,2.97644801678059
"3949",1994,"ESH",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Northern Africa",0.714285714285714,1,NA,1,NA,NA,-0.336472236621213,NA
"3950",1994,"FLK",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"South America",0.714285714285714,1,NA,1,NA,NA,-0.336472236621213,NA
"3951",1994,"FRO",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,32.30372493,NA,"Northern Europe",0.714285714285714,1,NA,1,NA,NA,-0.336472236621213,3.47518254648965
"3952",1994,"FSM",0,0.666666666666667,0.5,0.861111111111112,0.861111111111112,NA,NA,NA,NA,0.898305084745762,0.881355932203389,0.879345603271984,0.880239520958086,0.879746835443038,0.880239520958086,1871.168537,NA,8.140655106,NA,0.313155247328629,0.00764339,151.4714286,NA,"Micronesia",0.714285714285714,1,1,1,7.53431840078487,NA,-0.336472236621213,5.02039701706506
"3953",1994,"GIB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2711.8,NA,"Southern Europe",0.714285714285714,1,NA,1,NA,NA,-0.336472236621213,7.90536790002821
"3954",1994,"GLP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Caribbean",0.714285714285714,1,NA,1,NA,NA,-0.336472236621213,NA
"3955",1994,"GRL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16797.45886,NA,-5.027932629,NA,0,0.623495419,0.161545215,NA,"Northern America",0.714285714285714,1,NA,1,9.72898289561732,NA,-0.336472236621213,-1.8229702064632
"3956",1994,"GUF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"South America",0.714285714285714,1,NA,1,NA,NA,-0.336472236621213,NA
"3957",1994,"GUM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,269.5203704,NA,"Micronesia",0.714285714285714,1,NA,1,NA,NA,-0.336472236621213,5.5966439733924
"3958",1994,"HKG",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20395.51737,233.9691303,6.201139986,0.0575770303853632,0.000251508055070874,0.000844865,5960.606061,NA,"Eastern Asia",0.714285714285714,1,NA,1,9.92307041892194,5.45518918486038,-0.336472236621213,8.69292744297676
"3959",1994,"IND",0,0.909090909090909,0.909090909090909,1,1,0.851896086671589,0.84523489012089,0.828478582013264,0.843179186849401,0.883333333333334,0.866666666666668,0.866943866943867,0.864345738295319,0.864550264550265,0.863912515188335,301.5011949,19.65153979,4.75077622,0.00197056178713623,0.00524995001360564,2.426730902,311.5681463,4,"Southern Asia",0.714285714285714,1,12,1,5.70877397934347,2.97815569605947,-0.336472236621213,5.74161808251953
"3960",1994,"IRL",0,0.5,0.5,0.861111111111112,0.861111111111112,0.810987984875306,0.812287236978615,0.805284221404287,0.806685802968475,0.881355932203389,0.864406779661016,0.875745526838966,0.872770511296077,0.872838250254324,0.872135102533171,14657.06155,116.6027023,2.692609497,0.0205635610308748,0,0.124857706,51.91262883,1,"Northern Europe",0.714285714285714,1,15,1,9.59267751537715,4.75877244946259,-0.336472236621213,3.94956209062969
"3961",1994,"IRQ",0,0.875,0.875,0.975609756097562,0.951219512195122,NA,NA,NA,NA,0.869565217391304,0.869565217391304,0.867803837953093,0.86519607843137,0.866962305986694,0.86519607843137,53.480235,0.544696684,30.28982949,0.000778142335685466,0.163477720570233,NA,44.11783616,7,"Western Asia",0.714285714285714,1,3,1,3.97931214639013,-0.607526182365766,-0.336472236621213,3.78686414875829
"3962",1994,"MAC",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14881.51296,134.5738907,5.185964651,-0.000635417026624161,3.17708526020421e-05,0.001434625,19035.6,NA,"Eastern Asia",0.714285714285714,1,NA,1,9.60787498063764,4.90211342142587,-0.336472236621213,9.85406618920241
"3963",1994,"MCO",0,0.333333333333333,0.333333333333333,0.870370370370371,0.870370370370371,NA,NA,NA,NA,NA,NA,0.86504424778761,0.865116279069768,0.86504424778761,0.865116279069768,82977.77234,NA,-0.913918802,NA,0,0,15305.37741,2,"Western Europe",0.714285714285714,1,6,1,11.3263280477805,NA,-0.336472236621213,9.63595951033716
"3964",1994,"MDV",0,0,0,0.975609756097562,0.951219512195122,NA,NA,NA,NA,NA,NA,0.866979655712049,0.863543788187373,0.864649681528664,0.859307359307359,1311.467946,146.8539361,NA,0.0214008010844631,0.082315547894259,0.012221237,819.4833333,6,"Southern Asia",0.714285714285714,1,5,1,7.17890235829151,4.98943846082645,-0.336472236621213,6.70867406033217
"3965",1994,"MHL",0,NA,NA,0.870370370370371,0.870370370370371,NA,NA,NA,NA,0.881355932203389,0.864406779661016,0.864197530864199,0.888888888888887,0.864197530864199,0.888888888888887,2032.138771,NA,6.006240667,NA,0.30323443208896,0,271.9111111,1,"Micronesia",0.714285714285714,1,1,1,7.61684409918148,NA,-0.336472236621213,5.60547521545961
"3966",1994,"MNE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.36579926,NA,"Southern Europe",0.714285714285714,1,0,1,NA,NA,-0.336472236621213,3.81475850089469
"3967",1994,"MNP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,104.2347826,NA,"Micronesia",0.714285714285714,1,NA,1,NA,NA,-0.336472236621213,4.64664587976043
"3968",1994,"MSR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Caribbean",0.714285714285714,1,NA,1,NA,NA,-0.336472236621213,NA
"3969",1994,"MTQ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Caribbean",0.714285714285714,1,NA,1,NA,NA,-0.336472236621213,NA
"3970",1994,"MYT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Eastern Africa",0.714285714285714,1,NA,1,NA,NA,-0.336472236621213,NA
"3971",1994,"NCL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15297.04813,43.37646342,0.529794655,NA,0.139863875747857,4.57005148,10.09277899,NA,"Melanesia",0.714285714285714,1,NA,1,9.63541515608688,3.76991697648751,-0.336472236621213,2.31182021666237
"3972",1994,"NFK",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Australia and New Zealand",0.714285714285714,1,NA,1,NA,NA,-0.336472236621213,NA
"3973",1994,"NIU",0,NA,NA,NA,NA,NA,NA,NA,NA,0.881355932203389,0.864406779661016,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Polynesia",0.714285714285714,1,NA,1,NA,NA,-0.336472236621213,NA
"3974",1994,"NRU",0,NA,NA,NA,NA,NA,NA,NA,NA,0.898305084745762,0.881355932203389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,511.3,1,"Micronesia",0.714285714285714,1,0,1,NA,NA,-0.336472236621213,6.23695650208595
"3975",1994,"PCN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Polynesia",0.714285714285714,1,NA,1,NA,NA,-0.336472236621213,NA
"3976",1994,"PRI",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10212.27676,97.97993936,4.644527001,NA,0,0,407.6095829,NA,"Caribbean",0.714285714285714,1,NA,1,9.23134587944341,4.58476275730842,-0.336472236621213,6.01030981162176
"3977",1994,"PSE",0,NA,NA,NA,NA,NA,NA,NA,NA,0.869565217391304,0.869565217391304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.8598007,NA,"Western Asia",0.714285714285714,1,NA,1,NA,NA,-0.336472236621213,5.92921620337769
"3978",1994,"PYF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15844.37748,25.93948721,-1.297682614,-0.00091406412992234,0.094083715348757,0.000916323,61.12404372,NA,"Polynesia",0.714285714285714,1,NA,1,9.67056998324972,3.25576641038141,-0.336472236621213,4.11290530301008
"3979",1994,"REU",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Eastern Africa",0.714285714285714,1,NA,1,NA,NA,-0.336472236621213,NA
"3980",1994,"SHN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Western Africa",0.714285714285714,1,NA,1,NA,NA,-0.336472236621213,NA
"3981",1994,"SLV",1,1,1,0.861111111111112,0.861111111111112,0.806235161205462,0.802547241036868,0.800161307501773,0.802116073936236,0.863636363636363,0.863636363636363,0.862478777589134,0.857777777777779,0.858885017421604,0.853717026378896,1186.340725,53.52729049,5.818315557,0.00245978770136988,0.051060817444303,0.559922378,271.7657819,3,"Central America",0.714285714285714,1,7,1,7.07862882750545,3.98019162646067,-0.336472236621213,5.60494059938402
"3982",1994,"SMR",0,0,0,0.861111111111112,0.861111111111112,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,403.0166667,1,"Southern Europe",0.714285714285714,1,0,1,NA,NA,-0.336472236621213,5.99897791766721
